Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand
2023-01-12 09:00:00,Tamil Nadu,Chennai,Urban,9,3,1,0,7.44,7.8,1093.62
2023-01-12 10:00:00,Tamil Nadu,Chennai,Urban,10,3,1,0,6.31,5.28,871.67
2023-01-12 11:00:00,Maharashtra,Mumbai,Urban,11,3,1,0,10.71,6.86,885.6
2023-01-12 12:00:00,Maharashtra,Mumbai,Urban,12,3,1,0,15.03,4.64,817.18
2023-01-12 13:00:00,Delhi,New Delhi,Urban,13,3,1,0,10.69,7.08,922.84
2023-01-12 14:00:00,Maharashtra,Pune,Urban,14,3,1,0,11.03,7.87,887.16
2023-01-12 15:00:00,Tamil Nadu,Chennai,Urban,15,3,1,0,9.82,4.47,972.01
2023-01-12 16:00:00,Delhi,New Delhi,Urban,16,3,1,0,7.15,6.23,930.31
2023-01-12 17:00:00,Delhi,New Delhi,Urban,17,3,1,0,10.89,5.3,850.23
2023-01-12 18:00:00,Maharashtra,Pune,Urban,18,3,1,0,10.59,4.6,1197.96
2023-01-12 19:00:00,Uttar Pradesh,Noida,Urban,19,3,1,0,8.13,7.9,1280.94
2023-01-12 20:00:00,Karnataka,Bengaluru,Urban,20,3,1,0,11.57,7.12,1221.27
2023-01-12 21:00:00,Karnataka,Bengaluru,Urban,21,3,1,0,8.07,4.97,1197.61
2023-01-12 22:00:00,Delhi,New Delhi,Urban,22,3,1,0,9.35,5.93,1202.38
2023-01-12 23:00:00,Tamil Nadu,Chennai,Urban,23,3,1,0,11.05,4.04,989.08
2023-01-13 00:00:00,Tamil Nadu,Chennai,Urban,0,4,1,0,10.13,7.53,860.98
2023-01-13 01:00:00,Delhi,New Delhi,Urban,1,4,1,0,9.06,5.29,953.76
2023-01-13 02:00:00,Maharashtra,Pune,Urban,2,4,1,0,11.84,4.16,927.63
2023-01-13 03:00:00,Tamil Nadu,Chennai,Urban,3,4,1,0,10.55,6.83,860.07
2023-01-13 04:00:00,Delhi,New Delhi,Urban,4,4,1,0,13.62,7.48,917.9
2023-01-13 05:00:00,Maharashtra,Pune,Urban,5,4,1,0,8.84,7.26,954.45
2023-01-13 06:00:00,Karnataka,Bengaluru,Urban,6,4,1,0,10.23,7.27,1097.51
2023-01-13 07:00:00,Maharashtra,Mumbai,Urban,7,4,1,0,10.8,6.93,1159.13
2023-01-13 08:00:00,Karnataka,Bengaluru,Urban,8,4,1,0,11.3,6.6,1128.37
2023-01-13 09:00:00,Delhi,New Delhi,Urban,9,4,1,0,9.36,7.9,1071.21
2023-01-13 10:00:00,Tamil Nadu,Chennai,Urban,10,4,1,0,11.14,5.73,918.76
2023-01-13 11:00:00,Karnataka,Bengaluru,Urban,11,4,1,0,7.38,6.17,959.92
2023-01-13 12:00:00,Karnataka,Bengaluru,Urban,12,4,1,0,7.74,6.72,928.21
2023-01-13 13:00:00,Uttar Pradesh,Noida,Urban,13,4,1,0,12.18,6.91,894.46
2023-01-13 14:00:00,Uttar Pradesh,Noida,Urban,14,4,1,0,6.27,5.48,854.92
2023-01-13 15:00:00,Tamil Nadu,Chennai,Urban,15,4,1,0,16.21,6.06,917.37
2023-01-13 16:00:00,Delhi,New Delhi,Urban,16,4,1,0,13.37,5.95,877.06
2023-01-13 17:00:00,Maharashtra,Mumbai,Urban,17,4,1,0,9.65,5.11,944.18
2023-01-13 18:00:00,Karnataka,Bengaluru,Urban,18,4,1,0,8.22,5.54,1131.85
2023-01-13 19:00:00,Maharashtra,Pune,Urban,19,4,1,0,9.02,7.1,1231.13
2023-01-13 20:00:00,Tamil Nadu,Chennai,Urban,20,4,1,0,10.65,5.97,1185.43
2023-01-13 21:00:00,Tamil Nadu,Chennai,Urban,21,4,1,0,13.22,6.32,1117.71
2023-01-13 22:00:00,Tamil Nadu,Chennai,Urban,22,4,1,0,7.69,5.56,1215.96
2023-01-13 23:00:00,Delhi,New Delhi,Urban,23,4,1,0,12.09,4.04,885.24
2023-01-14 00:00:00,Delhi,New Delhi,Urban,0,5,1,1,9.06,7.88,767.33
2023-01-14 01:00:00,Karnataka,Bengaluru,Urban,1,5,1,1,9.7,5.32,799.78
2023-01-14 02:00:00,Uttar Pradesh,Noida,Urban,2,5,1,1,8.23,5.8,771.21
2023-01-14 03:00:00,Karnataka,Bengaluru,Urban,3,5,1,1,7.41,6.42,674.37
2023-01-14 04:00:00,Uttar Pradesh,Noida,Urban,4,5,1,1,12.43,7.22,745.52
2023-01-14 05:00:00,Tamil Nadu,Chennai,Urban,5,5,1,1,10.35,6.16,804.47
2023-01-14 06:00:00,Tamil Nadu,Chennai,Urban,6,5,1,1,9.86,6.12,898.14
2023-01-14 07:00:00,Tamil Nadu,Chennai,Urban,7,5,1,1,10.3,4.9,876.12
2023-01-14 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,5,1,1,13.43,5.59,638.59
2023-01-14 09:00:00,Maharashtra,Pune,Urban,9,5,1,1,6.91,6.09,925.17
2023-01-14 10:00:00,Tamil Nadu,Chennai,Urban,10,5,1,1,7.87,4.53,754.59
2023-01-14 11:00:00,Tamil Nadu,Chennai,Urban,11,5,1,1,8.12,6.69,782.21
2023-01-14 12:00:00,Maharashtra,Mumbai,Urban,12,5,1,1,10.55,5.78,717.46
2023-01-14 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,5,1,1,11.09,7.35,404.14
2023-01-14 14:00:00,Maharashtra,Mumbai,Urban,14,5,1,1,9.94,6.47,850.17
2023-01-14 15:00:00,Delhi,New Delhi,Urban,15,5,1,1,12.21,4.86,809.35
2023-01-14 16:00:00,Uttar Pradesh,Noida,Urban,16,5,1,1,8.46,6.63,764.83
2023-01-14 17:00:00,Maharashtra,Pune,Urban,17,5,1,1,12.01,7.13,737.38
2023-01-14 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,1,1,11.13,5.62,767.78
2023-01-14 19:00:00,Tamil Nadu,Chennai,Urban,19,5,1,1,12.09,7.05,1078.5
2023-01-14 20:00:00,Delhi,New Delhi,Urban,20,5,1,1,11.58,5.5,1030.43
2023-01-14 21:00:00,Delhi,New Delhi,Urban,21,5,1,1,12.22,6.44,976.9
2023-01-14 22:00:00,Uttar Pradesh,Lucknow,Semi-Urban,22,5,1,1,8.02,4.95,642.33
2023-01-14 23:00:00,Delhi,New Delhi,Urban,23,5,1,1,9.39,6.35,748.26
2023-01-15 00:00:00,Maharashtra,Pune,Urban,0,6,1,1,5.5,7.45,715.85
2023-01-15 01:00:00,Maharashtra,Pune,Urban,1,6,1,1,6.74,5.91,758.55
2023-01-15 02:00:00,Karnataka,Bengaluru,Urban,2,6,1,1,11.36,6.87,778.77
2023-01-15 03:00:00,Karnataka,Bengaluru,Urban,3,6,1,1,12.64,5.72,754.34
2023-01-15 04:00:00,Uttar Pradesh,Noida,Urban,4,6,1,1,10.26,5.52,769.0
2023-01-15 05:00:00,Tamil Nadu,Chennai,Urban,5,6,1,1,9.62,4.41,777.65
2023-01-15 06:00:00,Uttar Pradesh,Noida,Urban,6,6,1,1,8.26,5.23,850.79
2023-01-15 07:00:00,Tamil Nadu,Chennai,Urban,7,6,1,1,6.18,6.44,919.84
2023-01-15 08:00:00,Maharashtra,Pune,Urban,8,6,1,1,8.79,4.49,820.66
2023-01-15 09:00:00,Karnataka,Bengaluru,Urban,9,6,1,1,8.92,5.18,925.68
2023-01-15 10:00:00,Delhi,New Delhi,Urban,10,6,1,1,6.81,7.85,772.02
2023-01-15 11:00:00,Tamil Nadu,Chennai,Urban,11,6,1,1,10.95,4.45,636.15
2023-01-15 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,6,1,1,10.49,6.37,562.52
2023-01-15 13:00:00,Maharashtra,Mumbai,Urban,13,6,1,1,7.88,5.44,773.88
2023-01-15 14:00:00,Maharashtra,Pune,Urban,14,6,1,1,10.63,5.02,825.48
2023-01-15 15:00:00,Tamil Nadu,Chennai,Urban,15,6,1,1,11.61,5.69,721.98
2023-01-15 16:00:00,Maharashtra,Mumbai,Urban,16,6,1,1,10.48,5.81,710.9
2023-01-15 17:00:00,Maharashtra,Mumbai,Urban,17,6,1,1,11.05,7.45,713.25
2023-01-15 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,6,1,1,8.91,4.92,703.11
2023-01-15 19:00:00,Karnataka,Bengaluru,Urban,19,6,1,1,8.89,6.38,981.51
2023-01-15 20:00:00,Delhi,New Delhi,Urban,20,6,1,1,8.39,5.71,1131.96
2023-01-15 21:00:00,Delhi,New Delhi,Urban,21,6,1,1,11.14,5.1,1131.42
2023-01-15 22:00:00,Tamil Nadu,Chennai,Urban,22,6,1,1,8.84,4.91,999.26
2023-01-15 23:00:00,Delhi,New Delhi,Urban,23,6,1,1,7.96,7.33,854.0
2023-01-16 00:00:00,Tamil Nadu,Chennai,Urban,0,0,1,0,8.76,6.16,935.07
2023-01-16 01:00:00,Maharashtra,Mumbai,Urban,1,0,1,0,6.01,5.33,918.7
2023-01-16 02:00:00,Maharashtra,Mumbai,Urban,2,0,1,0,7.0,7.98,833.52
2023-01-16 03:00:00,Tamil Nadu,Chennai,Urban,3,0,1,0,10.19,7.83,865.96
2023-01-16 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,0,1,0,8.02,6.14,631.47
2023-01-16 05:00:00,Delhi,New Delhi,Urban,5,0,1,0,5.33,4.48,875.04
2023-01-16 06:00:00,Karnataka,Bengaluru,Urban,6,0,1,0,10.15,7.37,1089.0
2023-01-16 07:00:00,Uttar Pradesh,Noida,Urban,7,0,1,0,8.5,7.02,1061.27
2023-01-16 08:00:00,Delhi,New Delhi,Urban,8,0,1,0,10.31,4.64,1173.29
2023-01-16 09:00:00,Uttar Pradesh,Noida,Urban,9,0,1,0,9.42,5.37,1029.61
2023-01-16 10:00:00,Delhi,New Delhi,Urban,10,0,1,0,6.33,5.59,925.4
2023-01-16 11:00:00,Maharashtra,Pune,Urban,11,0,1,0,10.73,6.27,970.1
2023-01-16 12:00:00,Tamil Nadu,Chennai,Urban,12,0,1,0,10.16,5.52,895.06
2023-01-16 13:00:00,Maharashtra,Pune,Urban,13,0,1,0,8.59,4.85,921.7
2023-01-16 14:00:00,Delhi,New Delhi,Urban,14,0,1,0,9.13,7.83,872.81
2023-01-16 15:00:00,Maharashtra,Pune,Urban,15,0,1,0,10.25,5.92,935.47
2023-01-16 16:00:00,Delhi,New Delhi,Urban,16,0,1,0,9.95,6.43,940.89
2023-01-16 17:00:00,Uttar Pradesh,Noida,Urban,17,0,1,0,4.95,4.59,903.2
2023-01-16 18:00:00,Uttar Pradesh,Noida,Urban,18,0,1,0,11.02,5.73,1202.7
2023-01-16 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,0,1,0,4.22,4.42,914.66
2023-01-16 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,0,1,0,13.06,4.61,960.94
2023-01-16 21:00:00,Karnataka,Bengaluru,Urban,21,0,1,0,7.34,4.85,1213.92
2023-01-16 22:00:00,Karnataka,Bengaluru,Urban,22,0,1,0,11.29,5.19,1268.72
2023-01-16 23:00:00,Karnataka,Bengaluru,Urban,23,0,1,0,8.58,4.71,942.72
2023-01-17 00:00:00,Tamil Nadu,Chennai,Urban,0,1,1,0,13.04,4.92,967.41
2023-01-17 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,1,1,0,8.81,6.62,574.63
2023-01-17 02:00:00,Maharashtra,Mumbai,Urban,2,1,1,0,9.13,6.62,966.35
2023-01-17 03:00:00,Karnataka,Bengaluru,Urban,3,1,1,0,7.66,7.31,809.9
2023-01-17 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,1,1,0,8.85,4.08,470.45
2023-01-17 05:00:00,Uttar Pradesh,Noida,Urban,5,1,1,0,8.01,6.48,928.97
2023-01-17 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,1,1,0,10.83,4.8,803.81
2023-01-17 07:00:00,Uttar Pradesh,Lucknow,Semi-Urban,7,1,1,0,9.76,5.06,728.24
2023-01-17 08:00:00,Karnataka,Bengaluru,Urban,8,1,1,0,12.39,4.39,1042.07
2023-01-17 09:00:00,Maharashtra,Pune,Urban,9,1,1,0,9.11,6.95,1005.76
2023-01-17 10:00:00,Karnataka,Bengaluru,Urban,10,1,1,0,7.26,5.84,819.32
2023-01-17 11:00:00,Uttar Pradesh,Noida,Urban,11,1,1,0,8.66,6.75,952.0
2023-01-17 12:00:00,Tamil Nadu,Chennai,Urban,12,1,1,0,9.6,7.72,881.01
2023-01-17 13:00:00,Tamil Nadu,Chennai,Urban,13,1,1,0,11.18,5.98,925.43
2023-01-17 14:00:00,Karnataka,Bengaluru,Urban,14,1,1,0,6.98,7.56,886.21
2023-01-17 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,1,1,0,8.79,4.15,596.21
2023-01-17 16:00:00,Karnataka,Bengaluru,Urban,16,1,1,0,12.19,4.42,928.77
2023-01-17 17:00:00,Delhi,New Delhi,Urban,17,1,1,0,7.31,5.4,851.42
2023-01-17 18:00:00,Karnataka,Bengaluru,Urban,18,1,1,0,7.91,4.7,1226.83
2023-01-17 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,1,1,0,12.37,5.06,935.95
2023-01-17 20:00:00,Tamil Nadu,Chennai,Urban,20,1,1,0,10.35,4.91,1212.29
2023-01-17 21:00:00,Delhi,New Delhi,Urban,21,1,1,0,7.49,4.49,1174.88
2023-01-17 22:00:00,Tamil Nadu,Chennai,Urban,22,1,1,0,11.28,6.12,1261.23
2023-01-17 23:00:00,Maharashtra,Pune,Urban,23,1,1,0,8.71,7.92,946.39
2023-01-18 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,2,1,0,10.08,6.47,641.47
2023-01-18 01:00:00,Maharashtra,Mumbai,Urban,1,2,1,0,8.34,5.5,910.09
2023-01-18 02:00:00,Tamil Nadu,Chennai,Urban,2,2,1,0,7.77,5.1,881.55
2023-01-18 03:00:00,Tamil Nadu,Chennai,Urban,3,2,1,0,9.56,7.55,886.16
2023-01-18 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,2,1,0,7.58,7.52,656.77
2023-01-18 05:00:00,Tamil Nadu,Chennai,Urban,5,2,1,0,9.67,7.02,914.13
2023-01-18 06:00:00,Uttar Pradesh,Noida,Urban,6,2,1,0,10.98,7.11,1086.74
2023-01-18 07:00:00,Tamil Nadu,Chennai,Urban,7,2,1,0,9.71,7.01,1031.78
2023-01-18 08:00:00,Delhi,New Delhi,Urban,8,2,1,0,9.81,6.9,1045.71
2023-01-18 09:00:00,Karnataka,Bengaluru,Urban,9,2,1,0,9.97,4.6,1076.82
2023-01-18 10:00:00,Tamil Nadu,Chennai,Urban,10,2,1,0,10.62,6.36,985.11
2023-01-18 11:00:00,Karnataka,Bengaluru,Urban,11,2,1,0,11.13,6.76,811.96
2023-01-18 12:00:00,Tamil Nadu,Chennai,Urban,12,2,1,0,12.58,4.64,933.66
2023-01-18 13:00:00,Maharashtra,Pune,Urban,13,2,1,0,9.58,7.2,857.47
2023-01-18 14:00:00,Karnataka,Bengaluru,Urban,14,2,1,0,12.2,7.26,857.09
2023-01-18 15:00:00,Karnataka,Bengaluru,Urban,15,2,1,0,8.97,7.14,844.49
2023-01-18 16:00:00,Tamil Nadu,Chennai,Urban,16,2,1,0,12.39,7.36,904.15
2023-01-18 17:00:00,Tamil Nadu,Chennai,Urban,17,2,1,0,8.43,7.83,932.41
2023-01-18 18:00:00,Delhi,New Delhi,Urban,18,2,1,0,12.25,7.37,1239.2
2023-01-18 19:00:00,Karnataka,Bengaluru,Urban,19,2,1,0,13.45,7.54,1180.02
2023-01-18 20:00:00,Karnataka,Bengaluru,Urban,20,2,1,0,10.79,4.01,1156.25
2023-01-18 21:00:00,Uttar Pradesh,Noida,Urban,21,2,1,0,6.95,7.18,1263.13
2023-01-18 22:00:00,Tamil Nadu,Chennai,Urban,22,2,1,0,11.96,6.04,1187.21
2023-01-18 23:00:00,Karnataka,Bengaluru,Urban,23,2,1,0,10.25,6.25,865.6
2023-01-19 00:00:00,Tamil Nadu,Chennai,Urban,0,3,1,0,9.96,6.4,866.67
2023-01-19 01:00:00,Karnataka,Bengaluru,Urban,1,3,1,0,11.56,5.99,872.44
2023-01-19 02:00:00,Karnataka,Bengaluru,Urban,2,3,1,0,9.66,7.14,877.34
2023-01-19 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,3,1,0,10.16,5.49,665.33
2023-01-19 04:00:00,Delhi,New Delhi,Urban,4,3,1,0,8.31,4.88,893.24
2023-01-19 05:00:00,Karnataka,Bengaluru,Urban,5,3,1,0,11.24,6.93,934.91
2023-01-19 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,3,1,0,13.72,7.14,696.17
2023-01-19 07:00:00,Karnataka,Bengaluru,Urban,7,3,1,0,11.7,7.8,1093.79
2023-01-19 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,3,1,0,10.71,4.66,752.43
2023-01-19 09:00:00,Karnataka,Bengaluru,Urban,9,3,1,0,10.28,5.19,961.58
2023-01-19 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,3,1,0,9.07,7.49,520.26
2023-01-19 11:00:00,Uttar Pradesh,Noida,Urban,11,3,1,0,11.03,5.83,873.36
2023-01-19 12:00:00,Uttar Pradesh,Noida,Urban,12,3,1,0,9.94,5.75,988.61
2023-01-19 13:00:00,Delhi,New Delhi,Urban,13,3,1,0,9.07,5.6,882.7
2023-01-19 14:00:00,Tamil Nadu,Chennai,Urban,14,3,1,0,10.71,4.28,906.08
2023-01-19 15:00:00,Tamil Nadu,Chennai,Urban,15,3,1,0,8.09,7.15,852.32
2023-01-19 16:00:00,Maharashtra,Pune,Urban,16,3,1,0,7.86,7.38,803.17
2023-01-19 17:00:00,Tamil Nadu,Chennai,Urban,17,3,1,0,10.35,4.19,891.54
2023-01-19 18:00:00,Maharashtra,Pune,Urban,18,3,1,0,6.1,5.26,1239.19
2023-01-19 19:00:00,Karnataka,Bengaluru,Urban,19,3,1,0,11.47,4.09,1185.93
2023-01-19 20:00:00,Karnataka,Bengaluru,Urban,20,3,1,0,10.13,7.75,1225.8
2023-01-19 21:00:00,Maharashtra,Pune,Urban,21,3,1,0,6.87,6.92,1173.55
2023-01-19 22:00:00,Maharashtra,Mumbai,Urban,22,3,1,0,11.59,4.79,1137.29
2023-01-19 23:00:00,Delhi,New Delhi,Urban,23,3,1,0,10.93,6.43,898.22
2023-01-20 00:00:00,Delhi,New Delhi,Urban,0,4,1,0,8.79,4.36,981.47
2023-01-20 01:00:00,Delhi,New Delhi,Urban,1,4,1,0,7.97,7.44,903.08
2023-01-20 02:00:00,Maharashtra,Mumbai,Urban,2,4,1,0,10.35,6.17,881.65
2023-01-20 03:00:00,Maharashtra,Mumbai,Urban,3,4,1,0,7.81,6.66,889.11
2023-01-20 04:00:00,Delhi,New Delhi,Urban,4,4,1,0,9.1,5.65,1000.5
2023-01-20 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,4,1,0,8.58,6.05,603.69
2023-01-20 06:00:00,Tamil Nadu,Chennai,Urban,6,4,1,0,10.14,7.18,1048.91
2023-01-20 07:00:00,Delhi,New Delhi,Urban,7,4,1,0,8.71,4.66,1010.04
2023-01-20 08:00:00,Tamil Nadu,Chennai,Urban,8,4,1,0,10.25,4.82,1131.23
2023-01-20 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,4,1,0,9.42,7.94,671.84
2023-01-20 10:00:00,Maharashtra,Mumbai,Urban,10,4,1,0,11.77,6.15,896.11
2023-01-20 11:00:00,Tamil Nadu,Chennai,Urban,11,4,1,0,8.96,5.81,960.38
2023-01-20 12:00:00,Karnataka,Bengaluru,Urban,12,4,1,0,12.62,7.86,871.59
2023-01-20 13:00:00,Tamil Nadu,Chennai,Urban,13,4,1,0,6.34,7.17,910.03
2023-01-20 14:00:00,Tamil Nadu,Chennai,Urban,14,4,1,0,8.11,6.57,843.8
2023-01-20 15:00:00,Maharashtra,Pune,Urban,15,4,1,0,14.04,4.66,808.48
2023-01-20 16:00:00,Karnataka,Bengaluru,Urban,16,4,1,0,11.58,4.68,886.4
2023-01-20 17:00:00,Delhi,New Delhi,Urban,17,4,1,0,9.15,5.45,904.48
2023-01-20 18:00:00,Tamil Nadu,Chennai,Urban,18,4,1,0,8.9,7.19,1247.21
2023-01-20 19:00:00,Karnataka,Bengaluru,Urban,19,4,1,0,10.38,6.02,1212.06
2023-01-20 20:00:00,Delhi,New Delhi,Urban,20,4,1,0,10.53,6.67,1197.75
2023-01-20 21:00:00,Uttar Pradesh,Noida,Urban,21,4,1,0,7.62,4.05,1187.24
2023-01-20 22:00:00,Delhi,New Delhi,Urban,22,4,1,0,9.0,5.52,1227.93
2023-01-20 23:00:00,Karnataka,Bengaluru,Urban,23,4,1,0,10.68,7.28,885.23
2023-01-21 00:00:00,Maharashtra,Pune,Urban,0,5,1,1,7.99,5.88,806.99
2023-01-21 01:00:00,Tamil Nadu,Chennai,Urban,1,5,1,1,5.76,5.98,719.61
2023-01-21 02:00:00,Karnataka,Bengaluru,Urban,2,5,1,1,10.14,4.98,802.1
2023-01-21 03:00:00,Tamil Nadu,Chennai,Urban,3,5,1,1,8.87,5.39,729.46
2023-01-21 04:00:00,Maharashtra,Pune,Urban,4,5,1,1,7.72,6.31,850.74
2023-01-21 05:00:00,Delhi,New Delhi,Urban,5,5,1,1,9.79,7.92,811.26
2023-01-21 06:00:00,Karnataka,Bengaluru,Urban,6,5,1,1,9.36,4.02,866.23
2023-01-21 07:00:00,Delhi,New Delhi,Urban,7,5,1,1,11.74,4.86,881.1
2023-01-21 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,5,1,1,8.99,7.04,672.2
2023-01-21 09:00:00,Tamil Nadu,Chennai,Urban,9,5,1,1,10.7,7.15,924.46
2023-01-21 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,5,1,1,10.82,6.68,437.94
2023-01-21 11:00:00,Karnataka,Bengaluru,Urban,11,5,1,1,9.73,5.84,701.27
2023-01-21 12:00:00,Tamil Nadu,Chennai,Urban,12,5,1,1,8.1,5.65,734.82
2023-01-21 13:00:00,Karnataka,Bengaluru,Urban,13,5,1,1,8.93,6.96,745.47
2023-01-21 14:00:00,Maharashtra,Pune,Urban,14,5,1,1,11.42,5.17,728.23
2023-01-21 15:00:00,Karnataka,Bengaluru,Urban,15,5,1,1,11.08,7.36,794.24
2023-01-21 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,5,1,1,12.01,6.51,552.84
2023-01-21 17:00:00,Delhi,New Delhi,Urban,17,5,1,1,11.32,4.45,730.68
2023-01-21 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,1,1,9.76,4.18,739.07
2023-01-21 19:00:00,Delhi,New Delhi,Urban,19,5,1,1,6.23,6.39,1035.19
2023-01-21 20:00:00,Karnataka,Bengaluru,Urban,20,5,1,1,11.49,6.4,1005.7
2023-01-21 21:00:00,Karnataka,Bengaluru,Urban,21,5,1,1,11.9,7.57,1135.53
2023-01-21 22:00:00,Uttar Pradesh,Noida,Urban,22,5,1,1,10.14,4.25,1108.09
2023-01-21 23:00:00,Tamil Nadu,Chennai,Urban,23,5,1,1,9.87,6.95,673.92
2023-01-22 00:00:00,Delhi,New Delhi,Urban,0,6,1,1,10.53,7.32,782.1
2023-01-22 01:00:00,Delhi,New Delhi,Urban,1,6,1,1,7.76,5.36,744.5
2023-01-22 02:00:00,Tamil Nadu,Chennai,Urban,2,6,1,1,14.21,6.53,694.35
2023-01-22 03:00:00,Tamil Nadu,Chennai,Urban,3,6,1,1,11.16,6.71,809.98
2023-01-22 04:00:00,Tamil Nadu,Chennai,Urban,4,6,1,1,9.51,5.95,707.84
2023-01-22 05:00:00,Tamil Nadu,Chennai,Urban,5,6,1,1,10.25,6.97,777.57
2023-01-22 06:00:00,Delhi,New Delhi,Urban,6,6,1,1,8.75,7.57,822.56
2023-01-22 07:00:00,Maharashtra,Mumbai,Urban,7,6,1,1,10.21,7.63,876.52
2023-01-22 08:00:00,Karnataka,Bengaluru,Urban,8,6,1,1,9.56,4.78,796.61
2023-01-22 09:00:00,Karnataka,Bengaluru,Urban,9,6,1,1,7.42,6.36,768.43
2023-01-22 10:00:00,Uttar Pradesh,Noida,Urban,10,6,1,1,10.6,5.14,764.44
2023-01-22 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,6,1,1,10.96,5.17,586.54
2023-01-22 12:00:00,Delhi,New Delhi,Urban,12,6,1,1,8.44,6.47,740.28
2023-01-22 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,6,1,1,10.39,4.12,499.62
2023-01-22 14:00:00,Karnataka,Bengaluru,Urban,14,6,1,1,9.87,7.72,720.49
2023-01-22 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,6,1,1,12.96,7.53,414.53
2023-01-22 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,6,1,1,11.68,5.19,391.73
2023-01-22 17:00:00,Maharashtra,Mumbai,Urban,17,6,1,1,11.62,4.16,776.76
2023-01-22 18:00:00,Tamil Nadu,Chennai,Urban,18,6,1,1,8.58,5.54,1067.14
2023-01-22 19:00:00,Tamil Nadu,Chennai,Urban,19,6,1,1,8.22,5.68,1034.66
2023-01-22 20:00:00,Tamil Nadu,Chennai,Urban,20,6,1,1,9.59,5.28,1092.89
2023-01-22 21:00:00,Delhi,New Delhi,Urban,21,6,1,1,10.34,6.71,1072.1
2023-01-22 22:00:00,Maharashtra,Mumbai,Urban,22,6,1,1,9.8,6.54,1050.94
2023-01-22 23:00:00,Delhi,New Delhi,Urban,23,6,1,1,11.91,6.9,764.36
2023-01-23 00:00:00,Karnataka,Bengaluru,Urban,0,0,1,0,10.42,7.32,984.33
2023-01-23 01:00:00,Maharashtra,Mumbai,Urban,1,0,1,0,10.63,5.8,995.05
2023-01-23 02:00:00,Uttar Pradesh,Lucknow,Semi-Urban,2,0,1,0,6.08,6.92,636.63
2023-01-23 03:00:00,Delhi,New Delhi,Urban,3,0,1,0,9.66,7.41,867.62
2023-01-23 04:00:00,Tamil Nadu,Chennai,Urban,4,0,1,0,7.61,5.23,945.96
2023-01-23 05:00:00,Maharashtra,Pune,Urban,5,0,1,0,12.78,7.29,887.5
2023-01-23 06:00:00,Tamil Nadu,Chennai,Urban,6,0,1,0,12.99,4.4,1072.86
2023-01-23 07:00:00,Karnataka,Bengaluru,Urban,7,0,1,0,6.33,6.4,1108.56
2023-01-23 08:00:00,Tamil Nadu,Chennai,Urban,8,0,1,0,11.15,6.05,930.41
2023-01-23 09:00:00,Tamil Nadu,Chennai,Urban,9,0,1,0,7.79,7.56,1039.25
2023-01-23 10:00:00,Delhi,New Delhi,Urban,10,0,1,0,9.69,6.07,921.53
2023-01-23 11:00:00,Maharashtra,Pune,Urban,11,0,1,0,10.87,4.41,966.32
2023-01-23 12:00:00,Uttar Pradesh,Noida,Urban,12,0,1,0,7.53,7.95,870.38
2023-01-23 13:00:00,Delhi,New Delhi,Urban,13,0,1,0,10.06,4.54,920.91
2023-01-23 14:00:00,Maharashtra,Mumbai,Urban,14,0,1,0,6.47,5.25,827.45
2023-01-23 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,0,1,0,7.81,7.34,598.2
2023-01-23 16:00:00,Uttar Pradesh,Noida,Urban,16,0,1,0,9.05,5.78,785.66
2023-01-23 17:00:00,Maharashtra,Pune,Urban,17,0,1,0,8.28,6.43,904.75
2023-01-23 18:00:00,Tamil Nadu,Chennai,Urban,18,0,1,0,15.27,4.67,1109.72
