Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand,load_t_1,load_t_24,load_t_168,rolling_mean_24,rolling_max_24,rolling_std_24,rolling_mean_168
2023-01-14 05:00:00,Tamil Nadu,Chennai,Urban,5,5,1,1,10.35,6.16,804.47,745.52,954.45,778.15,961.7125,1231.13,165.01014072263638,923.3267857142857
2023-01-14 06:00:00,Tamil Nadu,Chennai,Urban,6,5,1,1,9.86,6.12,898.14,804.47,1097.51,907.26,953.4054166666666,1231.13,162.88116353526385,923.2725
2023-01-14 07:00:00,Tamil Nadu,Chennai,Urban,7,5,1,1,10.3,4.9,876.12,898.14,1159.13,896.27,941.6133333333333,1231.13,157.4952646539118,923.1525595238096
2023-01-14 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,5,1,1,13.43,5.59,638.59,876.12,1128.37,1030.83,921.2058333333334,1231.13,163.84766859379815,920.8177976190475
2023-01-14 09:00:00,Maharashtra,Pune,Urban,9,5,1,1,6.91,6.09,925.17,638.59,1071.21,859.26,915.1208333333333,1231.13,160.71648772096233,921.2101190476192
2023-01-14 10:00:00,Tamil Nadu,Chennai,Urban,10,5,1,1,7.87,4.53,754.59,925.17,918.76,789.89,908.2804166666666,1231.13,164.01472236355087,921.0
2023-01-14 11:00:00,Tamil Nadu,Chennai,Urban,11,5,1,1,8.12,6.69,782.21,754.59,959.92,773.84,900.8758333333334,1231.13,165.58595631788967,921.0498214285714
2023-01-14 12:00:00,Maharashtra,Mumbai,Urban,12,5,1,1,10.55,5.78,717.46,782.21,928.21,788.01,892.0945833333334,1231.13,169.6125851816211,920.6298809523809
2023-01-14 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,5,1,1,11.09,7.35,404.14,717.46,894.46,698.81,871.6645833333333,1231.13,196.6845533153589,918.8758928571428
2023-01-14 14:00:00,Maharashtra,Mumbai,Urban,14,5,1,1,9.94,6.47,850.17,404.14,854.92,739.85,871.4666666666667,1231.13,196.70452424377774,919.5325595238095
2023-01-14 15:00:00,Delhi,New Delhi,Urban,15,5,1,1,12.21,4.86,809.35,850.17,917.37,742.77,866.9658333333333,1231.13,196.8442985428852,919.928869047619
2023-01-14 16:00:00,Uttar Pradesh,Noida,Urban,16,5,1,1,8.46,6.63,764.83,809.35,877.06,740.54,862.2895833333333,1231.13,197.92418527610536,920.0734523809524
2023-01-14 17:00:00,Maharashtra,Pune,Urban,17,5,1,1,12.01,7.13,737.38,764.83,944.18,755.69,853.6729166666668,1231.13,198.70406756037022,919.9644642857143
2023-01-14 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,1,1,11.13,5.62,767.78,737.38,1131.85,1034.05,838.5033333333332,1231.13,190.26164615366227,918.3795238095239
2023-01-14 19:00:00,Tamil Nadu,Chennai,Urban,19,5,1,1,12.09,7.05,1078.5,767.78,1231.13,1062.17,832.1437500000001,1215.96,178.77121635870103,918.4767261904761
2023-01-14 20:00:00,Delhi,New Delhi,Urban,20,5,1,1,11.58,5.5,1030.43,1078.5,1185.43,1145.35,825.6854166666667,1215.96,167.924105553389,917.7926785714286
2023-01-14 21:00:00,Delhi,New Delhi,Urban,21,5,1,1,12.22,6.44,976.9,1030.43,1117.71,1160.42,819.8183333333333,1215.96,159.52742290268137,916.7002976190475
2023-01-14 22:00:00,Uttar Pradesh,Lucknow,Semi-Urban,22,5,1,1,8.02,4.95,642.33,976.9,1215.96,1039.04,795.9170833333333,1078.5,139.2823818403574,914.3389285714286
2023-01-14 23:00:00,Delhi,New Delhi,Urban,23,5,1,1,9.39,6.35,748.26,642.33,885.24,673.48,790.2095833333334,1078.5,138.26584102905156,914.7840476190477
2023-01-15 00:00:00,Maharashtra,Pune,Urban,0,6,1,1,5.5,7.45,715.85,748.26,767.33,807.19,788.0645833333333,1078.5,139.03340730790163,914.2403571428572
2023-01-15 01:00:00,Maharashtra,Pune,Urban,1,6,1,1,6.74,5.91,758.55,715.85,799.78,454.1,786.3466666666667,1078.5,139.13703941162404,916.0525595238095
2023-01-15 02:00:00,Karnataka,Bengaluru,Urban,2,6,1,1,11.36,6.87,778.77,758.55,771.21,709.15,786.6616666666667,1078.5,139.10983582474802,916.4669642857143
2023-01-15 03:00:00,Karnataka,Bengaluru,Urban,3,6,1,1,12.64,5.72,754.34,778.77,674.37,770.1,789.99375,1078.5,137.2484850256926,916.3731547619047
2023-01-15 04:00:00,Uttar Pradesh,Noida,Urban,4,6,1,1,10.26,5.52,769.0,754.34,745.52,702.63,790.9720833333332,1078.5,137.0011463925111,916.7682142857143
2023-01-15 05:00:00,Tamil Nadu,Chennai,Urban,5,6,1,1,9.62,4.41,777.65,769.0,804.47,875.28,789.8545833333334,1078.5,136.9956421705881,916.1870833333332
2023-01-15 06:00:00,Uttar Pradesh,Noida,Urban,6,6,1,1,8.26,5.23,850.79,777.65,898.14,576.32,787.8816666666668,1078.5,135.70324294182313,917.8208333333333
2023-01-15 07:00:00,Tamil Nadu,Chennai,Urban,7,6,1,1,6.18,6.44,919.84,850.79,876.12,993.84,789.7033333333333,1078.5,137.22416892162917,917.3803571428571
2023-01-15 08:00:00,Maharashtra,Pune,Urban,8,6,1,1,8.79,4.49,820.66,919.84,638.59,974.8,797.2895833333333,1078.5,133.48875795294066,916.4628571428572
2023-01-15 09:00:00,Karnataka,Bengaluru,Urban,9,6,1,1,8.92,5.18,925.68,820.66,925.17,843.73,797.3108333333333,1078.5,133.51003915734964,916.9506547619047
2023-01-15 10:00:00,Delhi,New Delhi,Urban,10,6,1,1,6.81,7.85,772.02,925.68,754.59,703.17,798.0370833333333,1078.5,133.3148122654943,917.3604761904762
2023-01-15 11:00:00,Tamil Nadu,Chennai,Urban,11,6,1,1,10.95,4.45,636.15,772.02,782.21,779.51,791.9512500000001,1078.5,137.34174058553776,916.507142857143
2023-01-15 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,6,1,1,10.49,6.37,562.52,636.15,717.46,817.27,785.4954166666666,1078.5,144.45291403683007,914.9907738095238
2023-01-15 13:00:00,Maharashtra,Mumbai,Urban,13,6,1,1,7.88,5.44,773.88,562.52,404.14,743.71,800.9012499999999,1078.5,119.58981195928214,915.1703571428571
2023-01-15 14:00:00,Maharashtra,Pune,Urban,14,6,1,1,10.63,5.02,825.48,773.88,850.17,804.71,799.8725000000001,1078.5,119.25328128745986,915.293988095238
2023-01-15 15:00:00,Tamil Nadu,Chennai,Urban,15,6,1,1,11.61,5.69,721.98,825.48,809.35,428.66,796.2320833333333,1078.5,120.28052222162047,917.0399404761904
2023-01-15 16:00:00,Maharashtra,Mumbai,Urban,16,6,1,1,10.48,5.81,710.9,721.98,764.83,667.26,793.985,1078.5,121.39131496044529,917.2997023809525
2023-01-15 17:00:00,Maharashtra,Mumbai,Urban,17,6,1,1,11.05,7.45,713.25,710.9,737.38,790.37,792.9795833333333,1078.5,121.97903142964546,916.8406547619046
2023-01-15 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,6,1,1,8.91,4.92,703.11,713.25,767.78,1036.96,790.285,1078.5,123.26740088822783,914.8534523809524
2023-01-15 19:00:00,Karnataka,Bengaluru,Urban,19,6,1,1,8.89,6.38,981.51,703.11,1078.5,973.51,786.2437500000001,1030.43,114.69975026743948,914.9010714285713
2023-01-15 20:00:00,Delhi,New Delhi,Urban,20,6,1,1,8.39,5.71,1131.96,981.51,1030.43,1015.09,790.4741666666667,1131.96,125.46470818232234,915.5967261904761
2023-01-15 21:00:00,Delhi,New Delhi,Urban,21,6,1,1,11.14,5.1,1131.42,1131.96,976.9,975.76,796.9124999999999,1131.96,138.71250494551967,916.5232738095239
2023-01-15 22:00:00,Tamil Nadu,Chennai,Urban,22,6,1,1,8.84,4.91,999.26,1131.42,642.33,994.67,811.7845833333334,1131.96,140.5404361424965,916.5505952380952
2023-01-15 23:00:00,Delhi,New Delhi,Urban,23,6,1,1,7.96,7.33,854.0,999.26,748.26,752.96,816.1904166666667,1131.96,140.11920736905356,917.1520238095238
2023-01-16 00:00:00,Tamil Nadu,Chennai,Urban,0,0,1,0,8.76,6.16,935.07,854.0,715.85,892.78,825.3245833333334,1131.96,140.43872041258118,917.4037500000001
2023-01-16 01:00:00,Maharashtra,Mumbai,Urban,1,0,1,0,6.01,5.33,918.7,935.07,758.55,572.83,831.9975000000001,1131.96,140.9318741140708,919.4624999999999
2023-01-16 02:00:00,Maharashtra,Mumbai,Urban,2,0,1,0,7.0,7.98,833.52,918.7,778.77,975.2,834.2787500000001,1131.96,140.47520206079682,918.6191666666667
2023-01-16 03:00:00,Tamil Nadu,Chennai,Urban,3,0,1,0,10.19,7.83,865.96,833.52,754.34,721.59,838.9295833333334,1131.96,139.55828872550964,919.478511904762
2023-01-16 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,0,1,0,8.02,6.14,631.47,865.96,769.0,887.26,833.1991666666668,1131.96,145.2615474394126,917.9559523809525
2023-01-16 05:00:00,Delhi,New Delhi,Urban,5,0,1,0,5.33,4.48,875.04,631.47,777.65,947.58,837.2570833333333,1131.96,145.00237474754508,917.5241666666667
2023-01-16 06:00:00,Karnataka,Bengaluru,Urban,6,0,1,0,10.15,7.37,1089.0,875.04,850.79,941.28,847.1824999999999,1131.96,153.8516878219155,918.4034523809523
2023-01-16 07:00:00,Uttar Pradesh,Noida,Urban,7,0,1,0,8.5,7.02,1061.27,1089.0,919.84,1057.45,853.0754166666667,1131.96,159.3654226579569,918.4261904761905
2023-01-16 08:00:00,Delhi,New Delhi,Urban,8,0,1,0,10.31,4.64,1173.29,1061.27,820.66,798.91,867.7683333333333,1173.29,172.00154568735874,920.6546428571429
2023-01-16 09:00:00,Uttar Pradesh,Noida,Urban,9,0,1,0,9.42,5.37,1029.61,1173.29,925.68,1002.98,872.0987500000001,1173.29,174.80835882691895,920.8131547619047
2023-01-16 10:00:00,Delhi,New Delhi,Urban,10,0,1,0,6.33,5.59,925.4,1029.61,772.02,847.12,878.4895833333334,1173.29,173.79125087997818,921.279107142857
2023-01-16 11:00:00,Maharashtra,Pune,Urban,11,0,1,0,10.73,6.27,970.1,925.4,636.15,938.5,892.4041666666667,1173.29,166.771829805476,921.4672023809524
2023-01-16 12:00:00,Tamil Nadu,Chennai,Urban,12,0,1,0,10.16,5.52,895.06,970.1,562.52,688.23,906.2599999999999,1173.29,151.2658565457576,922.6983333333332
2023-01-16 13:00:00,Maharashtra,Pune,Urban,13,0,1,0,8.59,4.85,921.7,895.06,773.88,874.63,912.4191666666667,1173.29,148.62774426227674,922.978511904762
2023-01-16 14:00:00,Delhi,New Delhi,Urban,14,0,1,0,9.13,7.83,872.81,921.7,825.48,950.78,914.39125,1173.29,147.73535019882527,922.5144047619049
2023-01-16 15:00:00,Maharashtra,Pune,Urban,15,0,1,0,10.25,5.92,935.47,872.81,721.98,872.75,923.2866666666665,1173.29,141.96065240722177,922.8877380952382
2023-01-16 16:00:00,Delhi,New Delhi,Urban,16,0,1,0,9.95,6.43,940.89,935.47,710.9,898.45,932.8695833333335,1173.29,134.57062527452024,923.140357142857
2023-01-16 17:00:00,Uttar Pradesh,Noida,Urban,17,0,1,0,4.95,4.59,903.2,940.89,713.25,760.8,940.7841666666667,1173.29,126.4321386947461,923.9879761904763
2023-01-16 18:00:00,Uttar Pradesh,Noida,Urban,18,0,1,0,11.02,5.73,1202.7,903.2,703.11,1176.53,961.6004166666667,1202.7,126.72604394070814,924.1437500000002
2023-01-16 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,0,1,0,4.22,4.42,914.66,1202.7,981.51,1257.57,958.8149999999999,1202.7,127.00377964249029,922.1026190476192
2023-01-16 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,0,1,0,13.06,4.61,960.94,914.66,1131.96,1227.59,951.6891666666667,1202.7,121.5472256731537,920.5154166666666
2023-01-16 21:00:00,Karnataka,Bengaluru,Urban,21,0,1,0,7.34,4.85,1213.92,960.94,1131.42,1198.96,955.1266666666667,1213.92,127.85419503639984,920.6044642857142
2023-01-16 22:00:00,Karnataka,Bengaluru,Urban,22,0,1,0,11.29,5.19,1268.72,1213.92,999.26,978.52,966.3541666666666,1268.72,142.85012741899519,922.3318452380952
2023-01-16 23:00:00,Karnataka,Bengaluru,Urban,23,0,1,0,8.58,4.71,942.72,1268.72,854.0,957.15,970.0508333333333,1268.72,140.95154911981396,922.2459523809524
2023-01-17 00:00:00,Tamil Nadu,Chennai,Urban,0,1,1,0,13.04,4.92,967.41,942.72,935.07,888.87,971.3983333333334,1268.72,140.75704302918135,922.7134523809525
2023-01-17 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,1,1,0,8.81,6.62,574.63,967.41,918.7,832.42,957.0620833333332,1268.72,162.24027554375783,921.1789880952381
2023-01-17 02:00:00,Maharashtra,Mumbai,Urban,2,1,1,0,9.13,6.62,966.35,574.63,833.52,927.76,962.5966666666667,1268.72,160.09403779101785,921.4086904761904
2023-01-17 03:00:00,Karnataka,Bengaluru,Urban,3,1,1,0,7.66,7.31,809.9,966.35,865.96,824.04,960.2608333333333,1268.72,161.9633615819563,921.324523809524
2023-01-17 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,1,1,0,8.85,4.08,470.45,809.9,631.47,949.36,953.5516666666666,1268.72,178.65073184402513,918.473869047619
2023-01-17 05:00:00,Uttar Pradesh,Noida,Urban,5,1,1,0,8.01,6.48,928.97,470.45,875.04,583.26,955.79875,1268.72,177.95809509941665,920.5316666666668
2023-01-17 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,1,1,0,10.83,4.8,803.81,928.97,1089.0,1165.15,943.9158333333334,1268.72,178.19847766676799,918.3808333333333
2023-01-17 07:00:00,Uttar Pradesh,Lucknow,Semi-Urban,7,1,1,0,9.76,5.06,728.24,803.81,1061.27,1020.28,930.0395833333333,1268.72,181.59688973296983,916.6425
2023-01-17 08:00:00,Karnataka,Bengaluru,Urban,8,1,1,0,12.39,4.39,1042.07,728.24,1173.29,1081.03,924.5720833333334,1268.72,175.83879746936117,916.4105952380951
2023-01-17 09:00:00,Maharashtra,Pune,Urban,9,1,1,0,9.11,6.95,1005.76,1042.07,1029.61,1080.93,923.5783333333333,1268.72,175.28589255138658,915.9631547619048
2023-01-17 10:00:00,Karnataka,Bengaluru,Urban,10,1,1,0,7.26,5.84,819.32,1005.76,925.4,936.72,919.1583333333334,1268.72,176.57070549946758,915.2643452380953
2023-01-17 11:00:00,Uttar Pradesh,Noida,Urban,11,1,1,0,8.66,6.75,952.0,819.32,970.1,910.38,918.4041666666667,1268.72,176.3822176513925,915.5120833333333
2023-01-17 12:00:00,Tamil Nadu,Chennai,Urban,12,1,1,0,9.6,7.72,881.01,952.0,895.06,952.66,917.81875,1268.72,176.486351567689,915.085595238095
2023-01-17 13:00:00,Tamil Nadu,Chennai,Urban,13,1,1,0,11.18,5.98,925.43,881.01,921.7,934.08,917.9741666666667,1268.72,176.4915603331802,915.0341071428572
2023-01-17 14:00:00,Karnataka,Bengaluru,Urban,14,1,1,0,6.98,7.56,886.21,925.43,872.81,874.2,918.5324999999999,1268.72,176.36362001003351,915.1055952380951
2023-01-17 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,1,1,0,8.79,4.15,596.21,886.21,935.47,1037.09,904.3966666666666,1268.72,188.14935105242668,912.4813095238094
2023-01-17 16:00:00,Karnataka,Bengaluru,Urban,16,1,1,0,12.19,4.42,928.77,596.21,940.89,855.27,903.8916666666665,1268.72,188.06338851953427,912.9188095238096
2023-01-17 17:00:00,Delhi,New Delhi,Urban,17,1,1,0,7.31,5.4,851.42,928.77,903.2,924.26,901.7341666666667,1268.72,188.3684361983109,912.4852380952381
2023-01-17 18:00:00,Karnataka,Bengaluru,Urban,18,1,1,0,7.91,4.7,1226.83,851.42,1202.7,1244.48,902.7395833333334,1268.72,190.10111333478088,912.3801785714287
2023-01-17 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,1,1,0,12.37,5.06,935.95,1226.83,914.66,1253.27,903.6266666666667,1268.72,190.20880004482646,910.491369047619
2023-01-17 20:00:00,Tamil Nadu,Chennai,Urban,20,1,1,0,10.35,4.91,1212.29,935.95,960.94,1172.24,914.0995833333333,1268.72,200.1609985351828,910.729761904762
2023-01-17 21:00:00,Delhi,New Delhi,Urban,21,1,1,0,7.49,4.49,1174.88,1212.29,1213.92,1112.07,912.4729166666667,1268.72,197.76274994304725,911.103630952381
2023-01-17 22:00:00,Tamil Nadu,Chennai,Urban,22,1,1,0,11.28,6.12,1261.23,1174.88,1268.72,1159.76,912.1608333333334,1261.23,197.1811793628579,911.7076190476189
2023-01-17 23:00:00,Maharashtra,Pune,Urban,23,1,1,0,8.71,7.92,946.39,1261.23,942.72,980.7,912.3137499999999,1261.23,197.20733013567,911.5033928571429
2023-01-18 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,2,1,0,10.08,6.47,641.47,946.39,967.41,886.24,898.7329166666667,1261.23,204.34210633532678,910.0464285714285
2023-01-18 01:00:00,Maharashtra,Mumbai,Urban,1,2,1,0,8.34,5.5,910.09,641.47,574.63,523.37,912.7104166666668,1261.23,192.32879549895725,912.3483333333332
2023-01-18 02:00:00,Tamil Nadu,Chennai,Urban,2,2,1,0,7.77,5.1,881.55,910.09,966.35,902.72,909.1770833333334,1261.23,192.07930294947963,912.2223214285713
2023-01-18 03:00:00,Tamil Nadu,Chennai,Urban,3,2,1,0,9.56,7.55,886.16,881.55,809.9,574.81,912.3545833333334,1261.23,190.9932936445941,914.0755952380952
2023-01-18 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,2,1,0,7.58,7.52,656.77,886.16,470.45,870.05,920.1179166666667,1261.23,175.4003412316141,912.8060714285715
2023-01-18 05:00:00,Tamil Nadu,Chennai,Urban,5,2,1,0,9.67,7.02,914.13,656.77,928.97,925.41,919.4995833333332,1261.23,175.39393585469665,912.7389285714287
2023-01-18 06:00:00,Uttar Pradesh,Noida,Urban,6,2,1,0,10.98,7.11,1086.74,914.13,803.81,1073.48,931.2883333333334,1261.23,176.78279956825094,912.8178571428571
2023-01-18 07:00:00,Tamil Nadu,Chennai,Urban,7,2,1,0,9.71,7.01,1031.78,1086.74,728.24,1021.46,943.9358333333333,1261.23,172.4290107719611,912.8792857142857
2023-01-18 08:00:00,Delhi,New Delhi,Urban,8,2,1,0,9.81,6.9,1045.71,1031.78,1042.07,1081.65,944.0875,1261.23,172.52065795018632,912.6653571428571
2023-01-18 09:00:00,Karnataka,Bengaluru,Urban,9,2,1,0,9.97,4.6,1076.82,1045.71,1005.76,1139.79,947.0483333333335,1261.23,174.22645223378387,912.2905357142857
2023-01-18 10:00:00,Tamil Nadu,Chennai,Urban,10,2,1,0,10.62,6.36,985.11,1076.82,819.32,864.2,953.9562499999998,1261.23,172.21707774763436,913.0102380952382
2023-01-18 11:00:00,Karnataka,Bengaluru,Urban,11,2,1,0,11.13,6.76,811.96,985.11,952.0,954.18,948.12125,1261.23,174.64156804630986,912.1636904761905
2023-01-18 12:00:00,Tamil Nadu,Chennai,Urban,12,2,1,0,12.58,4.64,933.66,811.96,881.01,857.33,950.315,1261.23,174.09171553348327,912.6180357142858
2023-01-18 13:00:00,Maharashtra,Pune,Urban,13,2,1,0,9.58,7.2,857.47,933.66,925.43,989.73,947.4833333333332,1261.23,175.06405974526214,911.8307738095239
2023-01-18 14:00:00,Karnataka,Bengaluru,Urban,14,2,1,0,12.2,7.26,857.09,857.47,886.21,951.52,946.27,1261.23,175.60726641398205,911.2686904761906
2023-01-18 15:00:00,Karnataka,Bengaluru,Urban,15,2,1,0,8.97,7.14,844.49,857.09,596.21,843.41,956.6150000000001,1261.23,160.7753880959124,911.275119047619
2023-01-18 16:00:00,Tamil Nadu,Chennai,Urban,16,2,1,0,12.39,7.36,904.15,844.49,928.77,615.28,955.5891666666666,1261.23,161.0391068874309,912.9945833333334
2023-01-18 17:00:00,Tamil Nadu,Chennai,Urban,17,2,1,0,8.43,7.83,932.41,904.15,851.42,886.57,958.9637499999999,1261.23,159.60350488721278,913.2674404761905
2023-01-18 18:00:00,Delhi,New Delhi,Urban,18,2,1,0,12.25,7.37,1239.2,932.41,1226.83,929.72,959.4791666666666,1261.23,160.52347302055128,915.1095833333334
2023-01-18 19:00:00,Karnataka,Bengaluru,Urban,19,2,1,0,13.45,7.54,1180.02,1239.2,935.95,1195.26,969.64875,1261.23,166.58482775300973,915.0188690476191
2023-01-18 20:00:00,Karnataka,Bengaluru,Urban,20,2,1,0,10.79,4.01,1156.25,1180.02,1212.29,1192.38,967.3137499999999,1261.23,163.39815444683077,914.8038095238096
2023-01-18 21:00:00,Uttar Pradesh,Noida,Urban,21,2,1,0,6.95,7.18,1263.13,1156.25,1174.88,1243.11,970.9908333333333,1263.13,169.16354463671505,914.9229761904762
2023-01-18 22:00:00,Tamil Nadu,Chennai,Urban,22,2,1,0,11.96,6.04,1187.21,1263.13,1261.23,1105.37,967.9066666666666,1263.13,164.24513431127104,915.410119047619
2023-01-18 23:00:00,Karnataka,Bengaluru,Urban,23,2,1,0,10.25,6.25,865.6,1187.21,946.39,866.48,964.5404166666667,1263.13,165.52819319770586,915.4048809523808
2023-01-19 00:00:00,Tamil Nadu,Chennai,Urban,0,3,1,0,9.96,6.4,866.67,865.6,641.47,913.95,973.9237499999999,1263.13,152.26998344795024,915.1234523809524
2023-01-19 01:00:00,Karnataka,Bengaluru,Urban,1,3,1,0,11.56,5.99,872.44,866.67,910.09,624.59,972.355,1263.13,153.14763283667878,916.59875
2023-01-19 02:00:00,Karnataka,Bengaluru,Urban,2,3,1,0,9.66,7.14,877.34,872.44,881.55,848.67,972.1795833333332,1263.13,153.25853475004843,916.7694047619049
2023-01-19 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,3,1,0,10.16,5.49,665.33,877.34,886.16,823.84,962.9783333333334,1263.13,164.83898480075902,915.8258928571429
2023-01-19 04:00:00,Delhi,New Delhi,Urban,4,3,1,0,8.31,4.88,893.24,665.33,656.77,918.86,972.8312499999998,1263.13,152.33308234467765,915.6733928571429
2023-01-19 05:00:00,Karnataka,Bengaluru,Urban,5,3,1,0,11.24,6.93,934.91,893.24,914.13,656.34,973.6970833333334,1263.13,152.04370880367023,917.3315476190476
2023-01-19 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,3,1,0,13.72,7.14,696.17,934.91,1086.74,1144.06,957.4233333333333,1263.13,160.10651323325385,914.6655357142857
2023-01-19 07:00:00,Karnataka,Bengaluru,Urban,7,3,1,0,11.7,7.8,1093.79,696.17,1031.78,940.06,960.0070833333334,1263.13,161.84949179861815,915.5805952380952
2023-01-19 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,3,1,0,10.71,4.66,752.43,1093.79,1045.71,725.26,947.7870833333335,1263.13,166.11288826471264,915.7423214285716
2023-01-19 09:00:00,Karnataka,Bengaluru,Urban,9,3,1,0,10.28,5.19,961.58,752.43,1076.82,1093.62,942.9854166666665,1263.13,163.8713327180058,914.956369047619
2023-01-19 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,3,1,0,9.07,7.49,520.26,961.58,985.11,871.67,923.6166666666668,1263.13,184.80970809402072,912.8646428571429
2023-01-19 11:00:00,Uttar Pradesh,Noida,Urban,11,3,1,0,11.03,5.83,873.36,520.26,811.96,885.6,926.1749999999998,1263.13,183.61797397100707,912.7917857142857
2023-01-19 12:00:00,Uttar Pradesh,Noida,Urban,12,3,1,0,9.94,5.75,988.61,873.36,933.66,817.18,928.4645833333333,1263.13,184.05743193903575,913.8122023809525
2023-01-19 13:00:00,Delhi,New Delhi,Urban,13,3,1,0,9.07,5.6,882.7,988.61,857.47,922.84,929.5158333333334,1263.13,183.7060296971808,913.5732738095238
2023-01-19 14:00:00,Tamil Nadu,Chennai,Urban,14,3,1,0,10.71,4.28,906.08,882.7,857.09,887.16,931.5570833333335,1263.13,183.1375770687203,913.6858928571429
2023-01-19 15:00:00,Tamil Nadu,Chennai,Urban,15,3,1,0,8.09,7.15,852.32,906.08,844.49,972.01,931.8833333333333,1263.13,182.98263673072248,912.9734523809524
2023-01-19 16:00:00,Maharashtra,Pune,Urban,16,3,1,0,7.86,7.38,803.17,852.32,904.15,930.31,927.6758333333333,1263.13,184.800003997663,912.2166666666666
2023-01-19 17:00:00,Tamil Nadu,Chennai,Urban,17,3,1,0,10.35,4.19,891.54,803.17,932.41,850.23,925.9729166666667,1263.13,184.94273401525206,912.4625595238094
2023-01-19 18:00:00,Maharashtra,Pune,Urban,18,3,1,0,6.1,5.26,1239.19,891.54,1239.2,1197.96,925.9725,1263.13,184.94199765825533,912.7079761904762
2023-01-19 19:00:00,Karnataka,Bengaluru,Urban,19,3,1,0,11.47,4.09,1185.93,1239.19,1180.02,1280.94,926.21875,1263.13,185.29855951744247,912.1424404761905
2023-01-19 20:00:00,Karnataka,Bengaluru,Urban,20,3,1,0,10.13,7.75,1225.8,1185.93,1156.25,1221.27,929.1166666666667,1263.13,189.54760683788925,912.1694047619047
2023-01-19 21:00:00,Maharashtra,Pune,Urban,21,3,1,0,6.87,6.92,1173.55,1225.8,1263.13,1197.61,925.3841666666667,1239.19,183.46889099924485,912.0261904761904
2023-01-19 22:00:00,Maharashtra,Mumbai,Urban,22,3,1,0,11.59,4.79,1137.29,1173.55,1187.21,1202.38,923.3041666666667,1239.19,180.63254350528433,911.6387500000002
2023-01-19 23:00:00,Delhi,New Delhi,Urban,23,3,1,0,10.93,6.43,898.22,1137.29,865.6,989.08,924.6633333333333,1239.19,180.30189313112243,911.0979166666667
2023-01-20 00:00:00,Delhi,New Delhi,Urban,0,4,1,0,8.79,4.36,981.47,898.22,866.67,860.98,929.4466666666667,1239.19,180.21924031498457,911.8151190476189
2023-01-20 01:00:00,Delhi,New Delhi,Urban,1,4,1,0,7.97,7.44,903.08,981.47,872.44,953.76,930.7233333333334,1239.19,179.90610344835727,911.5134523809525
2023-01-20 02:00:00,Maharashtra,Mumbai,Urban,2,4,1,0,10.35,6.17,881.65,903.08,877.34,927.63,930.9029166666668,1239.19,179.85264223027184,911.2397619047618
